epoch,train_loss,val_loss,train_acc,val_acc
1,2.288329291863245,1.755325058759269,20.96,35.38
2,1.7231923786260315,1.4530513784979697,37.36,47.39
3,1.5059312048027649,1.3031530434128928,45.72,52.68
4,1.3778521382491178,1.1706505468336201,51.0,58.83
5,1.282961748125478,1.1049450588765117,54.49,60.81
6,1.2079959137965057,1.0577621675480557,57.23,62.36
7,1.1686573064644747,1.0740157736223297,58.7,60.88
8,1.1150975549192175,1.0116251713812014,60.54,62.36
9,1.0791789283186703,0.9978097495386156,61.66,64.05
10,1.0549614822027469,0.9620999804997848,62.77,66.1
11,1.017482632586223,0.9609135503822801,63.9,66.74
12,0.9957112945598205,0.9631095875454487,65.02,64.48
13,0.9656095393633438,0.9265374329130528,66.11,67.16
14,0.9444307972097512,0.9429623232049457,66.94,66.38
15,0.9297027284816161,0.8953043754491429,67.13,66.88
16,0.8980748716913182,0.9229612943142821,68.03,66.74
17,0.8967498780451444,0.9038998178169553,68.74,67.44
18,0.8767907480927991,0.8952906145214361,69.05,67.02
19,0.8490299716700076,0.910030294946358,69.82,67.16
20,0.8303913647268355,0.9034214477754582,70.74,67.66
21,0.8186074108534807,0.8945328744791322,71.1,68.93
22,0.8256509555887079,0.8718603236527093,71.06,68.22
23,0.7997648211570398,0.8659866435379632,71.64,69.84
24,0.7866240428810258,0.8638223901306842,72.25,68.79
25,0.7658609708198335,0.8956569870986507,72.9,69.63
26,0.7611534088200576,0.8785077299775377,73.54,68.29
27,0.7572242640698504,0.8643803946715963,73.72,69.49
28,0.7420016754481752,0.8950323492793714,74.0,69.42
29,0.7445177212898726,0.88940518050544,73.73,68.5
30,0.7237164532589855,0.8733835920775678,74.78,70.41
31,0.7115705167698803,0.8809056012643932,74.81,69.28
32,0.7148315432429603,0.871408847765734,74.75,69.56
33,0.6713163369215718,0.879904798195187,76.82,69.63
34,0.6485445509522648,0.8743580397913011,77.2,69.35
35,0.6418177600922943,0.859987757300253,77.24,70.48
36,0.6339256246066844,0.8873687706424691,77.57,70.62
37,0.6386373831053912,0.8925763146351959,77.29,69.77
38,0.6302535901202416,0.8897054397453696,77.9,70.2
39,0.6221044736826391,0.8790971411150054,78.17,69.92
40,0.6163410595629464,0.8962392699247026,78.12,69.77
41,0.6148794851204962,0.8901415921873965,78.45,70.06
42,0.6029203380424232,0.8907221966544113,78.72,70.06
43,0.6037622985337606,0.9398331776850641,79.02,69.7
44,0.5774892676829138,0.909632561570507,79.74,69.92
45,0.571497040279841,0.916587721830034,79.69,69.84
46,0.5711658822133524,0.9081729576412567,80.05,70.55
47,0.571107660309743,0.9157708809200653,80.11,70.76
48,0.5508527925314683,0.9335293123277567,80.57,69.42
49,0.5660936552444902,0.9269329976227324,80.08,70.13
50,0.5703534171454265,0.9276150848905919,79.71,69.49
