epoch,train_loss,val_loss,train_acc,val_acc
1,2.3287358397356956,1.8388767296585713,22.02,35.1
2,1.799345502964342,1.5606499329429109,36.69,44.48
3,1.6424200663858433,1.4256156803232378,41.93,50.03
4,1.5412469706151843,1.4015371504083145,45.33,51.33
5,1.4668177692469286,1.3364871579285569,48.38,52.8
6,1.39928820546854,1.283431601383693,50.88,54.87
7,1.3441920844846502,1.259073425112924,52.7,56.76
8,1.298108968459782,1.1874103200119153,54.48,58.88
9,1.2548221372026473,1.1593900020143626,56.11,58.7
10,1.2033065612351104,1.1345954467413348,57.92,59.76
11,1.180076309328557,1.1448010344772563,59.08,60.12
12,1.1548629923788176,1.156561454840466,59.65,59.23
13,1.132014047876415,1.0741789988008572,60.49,61.59
14,1.1038779529828162,1.1072372309929501,61.55,62.24
15,1.084011965227296,1.0981230155556603,61.96,61.77
16,1.0678830565258175,1.0925858714235919,62.66,62.36
17,1.041753095873812,1.1125212870516257,63.88,61.18
18,1.0279500494114244,1.070332644752345,63.99,63.13
19,1.0005697504582884,1.0808373717783475,65.47,61.65
20,0.9905408686559249,1.0637937431841824,65.45,62.83
21,0.981701860659401,1.044141857391965,65.95,63.54
22,0.9649354217627704,1.0723666037781752,66.49,62.83
23,0.9553131709873043,1.0535271164238629,66.79,62.77
24,0.942284088998234,1.0624288695400093,67.12,64.78
25,0.9265464548517129,1.0856397107639144,67.65,63.3
26,0.9145403166400946,1.062541896192725,68.11,63.78
27,0.9131560998549049,1.0734337350260192,68.31,64.13
28,0.9047149504201848,1.123784441722881,68.65,61.71
29,0.8857035954069717,1.0746370956257734,69.12,62.65
30,0.8361442796980183,1.0820242436586227,71.11,63.24
31,0.8304737090582068,1.0914735823605968,71.19,63.54
32,0.8153049570777288,1.0771879792565089,71.62,63.83
33,0.8078549327908228,1.1062641304854446,72.23,63.01
34,0.8117036233360742,1.1106224846347594,71.88,63.78
35,0.7946088046332954,1.1269151731226648,72.52,63.6
36,0.7930714602294328,1.1055108147736497,72.59,64.01
