epoch,train_loss,val_loss,train_acc,val_acc
1,2.2811492805566633,1.7232783628535389,21.89,39.96
2,1.7230673884166023,1.5133413489123175,39.02,45.56
3,1.5165593673211804,1.2695522813869677,46.43,55.8
4,1.392319452357868,1.251130696282675,50.8,56.45
5,1.3213392686793801,1.1699028026168607,53.35,57.87
6,1.2637504596107134,1.1489858311288177,55.28,58.85
7,1.219287625564715,1.1166615939101383,57.14,60.53
8,1.172569003868459,1.08939873653063,58.27,60.75
9,1.149200322413553,1.0832643721761688,59.64,61.68
10,1.1091827037884938,1.0649122996504177,60.66,61.89
11,1.0840121025995173,1.055302404422895,61.67,62.82
12,1.0677489705714973,1.047283736531606,62.12,63.64
13,1.046102163519329,1.0237304191584164,62.86,63.75
14,1.0258811700095125,1.0623606460926387,63.68,62.66
15,1.0076938797192234,1.0365576908260048,64.34,62.71
16,0.9947331842109378,1.0228515497419455,64.89,64.51
17,0.9841897168093837,1.0092847876141235,65.39,66.47
18,0.9631760722905721,1.0333944475060257,65.89,63.58
19,0.9509249804192671,1.0451500202951447,66.44,64.13
20,0.9419790896147111,1.0068556232236947,66.77,65.0
21,0.9212621336931276,1.013830807654184,67.33,64.4
22,0.9106003214953842,1.0228863732608429,67.45,65.11
23,0.9087529074087288,1.0088155978259408,68.06,64.67
24,0.8939054260286173,1.011205025873044,68.31,66.03
25,0.8838493155356592,1.0198932820581261,68.94,65.6
26,0.867878147426668,1.0295654260145302,69.15,65.38
27,0.8550029483729963,1.0092205770261014,69.79,65.81
28,0.8497963137337908,0.9941748611681736,70.18,66.63
29,0.8540225027600855,1.0114163865716028,69.95,66.09
30,0.8342748885949731,1.0493786636746052,70.46,64.78
31,0.8340578328810694,1.0652528338673715,70.34,64.89
32,0.8261076373058667,1.0493229589971045,70.9,64.51
33,0.8140618643673336,1.0338055986260095,71.53,66.3
34,0.8096685223242266,1.0469509108792068,71.63,65.0
35,0.7954476269801096,1.0299396136563694,72.04,65.7
36,0.7931185711252134,1.0654256742936343,72.14,64.89
