epoch,train_loss,val_loss,train_acc,val_acc
1,2.648915220743376,2.1472557628222106,12.93,25.49
2,2.0626981146870476,1.6819956289172846,27.13,40.61
3,1.6228156481733331,1.3627206403656869,41.75,51.48
4,1.3907885313611517,1.2009270447122176,49.49,56.29
5,1.22934258536357,1.0851893451927745,55.64,62.92
6,1.113185723947461,0.9796643337960971,60.71,66.24
7,1.0107800194685148,0.9606545442915232,64.68,65.54
8,0.938316087559646,0.8573277090902383,67.19,70.55
9,0.8746839796922945,0.8721879107803948,69.51,69.42
10,0.8288172823423477,0.7948468418444617,71.44,71.33
11,0.7806507303358893,0.8192434957471945,72.98,72.32
12,0.738882691777911,0.8371880310403426,74.63,71.54
13,0.719162695360227,0.7542478566789358,75.16,74.15
14,0.6808029632838322,0.8174278022205762,76.67,72.88
15,0.6579984530080206,0.7497060123809987,77.29,75.78
16,0.6356485176909306,0.7702860818744379,78.01,73.8
17,0.6129994192991046,0.7739335817132292,79.06,74.29
18,0.5985325992991626,0.7808544837822349,79.43,73.31
19,0.5698716900870542,0.746558776683053,80.41,75.92
20,0.5515929211947256,0.7308728762265653,80.96,75.71
21,0.5283034520549121,0.7604465848308498,82.14,75.14
22,0.5380862095014565,0.7494570252585546,81.65,75.56
23,0.5019130476164233,0.7476553836111295,82.77,76.06
24,0.4906409448055004,0.7787037043921692,83.44,75.28
25,0.4835825702059893,0.7658985765640345,83.58,75.99
26,0.47301790749813766,0.7371430255598941,84.04,76.69
27,0.4608329536244972,0.7821923245144429,84.26,76.41
28,0.44474460410595373,0.8076411263417389,84.85,75.35
