epoch,train_loss,val_loss,train_acc,val_acc
1,2.3001527985470314,1.9030182919990524,0.10934764850040844,0.23093681917211328
2,1.7673193949191792,1.2455947022552325,0.2006068386042712,0.3698257080610022
3,1.4922502553508892,1.1351744640366963,0.24541953553506826,0.4035947712418301
4,1.3132308897386147,0.886644004347018,0.2991014120667522,0.4711328976034858
5,1.1645116889569984,0.7569558264643019,0.3357451277862061,0.5196078431372549
6,1.0611330399450363,0.6974380427975541,0.3648033609522698,0.5468409586056645
7,0.9954801637186778,0.702875013055365,0.38440891585949355,0.5408496732026143
8,0.9707990427573123,0.586416821594072,0.3912942000233399,0.5849673202614379
9,0.879128546555633,0.563679386912348,0.43283930446959973,0.6040305010893247
10,0.897403101740786,0.5789573825003015,0.4180184385575913,0.6023965141612201
11,0.8485247998758464,0.528508184002895,0.45186136071887034,0.6198257080610022
12,0.8371535031154729,0.5111292566868735,0.46644882716769753,0.6454248366013072
13,0.7902471985251028,0.4695504280476788,0.46189753763566344,0.659041394335512
14,0.8135559896713851,0.4572223370371301,0.4819698914692496,0.6666666666666666
15,0.8825092062063681,0.5259294789081566,0.46084724005134786,0.6176470588235294
16,0.7428667596026721,0.4816350346037505,0.49293966623876767,0.644880174291939
17,0.7414490661872617,0.4379340703710751,0.504142840471467,0.6851851851851852
18,0.6832155745447357,0.40631714054182466,0.4763683043529,0.6889978213507625
19,0.6710092643899057,0.4012913616913856,0.48757147858559924,0.7009803921568627
20,0.6481297831021163,0.40758666999978954,0.546504843038861,0.6813725490196079
21,0.61724961617124,0.39355148923682753,0.523048196989147,0.6933551198257081
22,0.5554365759372211,0.37863863592314045,0.5452211459913642,0.7026143790849673
23,0.6210275117248342,0.3794853535352969,0.5459213443809079,0.7075163398692811
24,0.622134324713145,0.37139531586944147,0.5477885400863578,0.7135076252723311
25,0.601930399914302,0.3668249961078037,0.5260823900105029,0.7156862745098039
26,0.5363762276267794,0.3638771833417722,0.5137122184618975,0.7205882352941176
27,0.6171184890863428,0.35526098827131436,0.5438207492122769,0.7205882352941176
28,0.6569556706649223,0.3583849767194594,0.5297000816898121,0.7265795206971678
29,0.5829889592357577,0.3551235715807913,0.5792974676158245,0.7271241830065359
30,0.6155729838605104,0.3591296474138896,0.573345781304703,0.7227668845315904
31,0.6107961632487848,0.3541873139623463,0.5524565293499825,0.7254901960784313
32,0.5618090876857964,0.3526508251696111,0.6054382074921227,0.7265795206971678
33,0.5593941782149374,0.3525252490261801,0.5322674757848057,0.7265795206971678
34,0.6005568930309508,0.35468003835553435,0.5768467732524215,0.724400871459695
35,0.5506194900959984,0.35038382827846054,0.5929513362119267,0.7211328976034859
36,0.6485872669889958,0.40081758371885046,0.5392694596802428,0.6900871459694989
37,0.6988407526248283,0.4607235986033296,0.48021939549539033,0.673202614379085
38,0.7425367541638148,0.46396082925380966,0.49562376006535186,0.673202614379085
39,0.7228317345047042,0.40827356885980676,0.5128953203407632,0.6933551198257081
40,0.6206321703788071,0.417986573087364,0.5481386392811296,0.6895424836601307
41,0.6742180822777323,0.40799231778562456,0.5027424436923795,0.6922657952069716
42,0.616635343973939,0.42432870454518107,0.5229314972575563,0.6808278867102396
43,0.6281887828253409,0.4085950547573613,0.5379857626327459,0.6900871459694989
44,0.645399252384682,0.39680297766895334,0.5266658886684561,0.704248366013072
45,0.6018812667844955,0.43942626830279696,0.524565293499825,0.6922657952069716
46,0.6860737890989363,0.41960479802815226,0.5079939316139573,0.7047930283224401
47,0.5458335201643439,0.4412818441983142,0.5529233282763449,0.6955337690631809
48,0.5704464093607133,0.3859905130463228,0.6113898938032443,0.7053376906318083
49,0.5574142872236868,0.42676721834668924,0.5482553390127203,0.6977124183006536
50,0.6043634048030206,0.3930982092886449,0.5417201540436457,0.7047930283224401
51,0.5884735050189174,0.3826023384376808,0.5634263041195006,0.7151416122004357
52,0.5851158969098204,0.3970461454007101,0.583732057416268,0.7162309368191722
53,0.4867684473365646,0.41159971100572407,0.5929513362119267,0.7064270152505446
54,0.5551707377051484,0.3720940182671308,0.5235149959155094,0.7222222222222222
55,0.5352435583814549,0.3790643611245166,0.5984362235966857,0.7352941176470589
56,0.6223519856147386,0.39081791789962833,0.5582915159295133,0.7145969498910676
57,0.5144630986064662,0.37012494129812534,0.5924845372855643,0.7151416122004357
58,0.5468434351253487,0.3680667378544028,0.5476718403547672,0.7298474945533769
59,0.5147089155973193,0.36421782077008086,0.6064885050764384,0.7265795206971678
60,0.529934791616999,0.3743128241536924,0.577897070836737,0.7211328976034859
61,0.5560211880035392,0.3609844813679298,0.5712451861360719,0.7293028322440087
62,0.4840061048849807,0.36594639104955334,0.6130236900455129,0.738562091503268
63,0.4978557355394997,0.3842694145142383,0.5798809662737776,0.7227668845315904
64,0.4774375714823362,0.34839255253993345,0.6168747811880033,0.7314814814814815
65,0.5197864451824624,0.3538303142799012,0.6337962422686427,0.7325708061002179
66,0.5013631562714205,0.35190517891985656,0.6290115532734275,0.7478213507625272
67,0.3870498335045685,0.36485391452681265,0.6647216711401563,0.7418300653594772
68,0.5384168247975412,0.36254580581889434,0.5289998833002684,0.7401960784313726
69,0.5765253370681016,0.35993342851501664,0.590734041311705,0.7450980392156863
70,0.4586092072577832,0.37462739110772125,0.6520014003967791,0.738562091503268
71,0.4329509573314443,0.3595089541021775,0.5700781888201657,0.7303921568627451
72,0.4725352819560776,0.3521276499451116,0.6143073870930097,0.7483660130718954
73,0.4712751838440015,0.37031574940110085,0.6223596685727623,0.7352941176470589
74,0.4301638562675256,0.35341820464934137,0.6375306336795425,0.7483660130718954
75,0.4298064752096806,0.3449060816910272,0.6312288481736492,0.7516339869281046
76,0.4667348677573091,0.3607894095200599,0.6078889018555257,0.75
77,0.44626985893761184,0.35006278883138253,0.6718403547671841,0.7489106753812637
78,0.3995490128552431,0.3665023688916807,0.6580697864394912,0.7374727668845316
79,0.38093116252045883,0.35513052337829326,0.655385692612907,0.7532679738562091
80,0.41466780778462753,0.34213127978227237,0.6732407515462715,0.7521786492374728
