epoch,train_loss,val_loss,train_acc,val_acc
1,2.4771899867678115,2.2389955634842376,0.10290514525726287,0.12302667392487751
2,2.0105295211455743,1.468586321297585,0.18819274297048186,0.32934131736526945
3,1.518367018169456,1.1758286814100403,0.30486524326216313,0.4207947740881873
4,1.3081192865962534,1.0328560058487843,0.36250145840625364,0.4714207947740882
5,1.1473871691476476,0.9367229926177323,0.41605413604013536,0.49972781709308656
6,1.0692557387028758,0.865788928568201,0.4433555011083887,0.5405552531301034
7,0.9948700353348495,0.8056917401455509,0.46692334616730835,0.5536200326619488
8,0.9439090739024198,0.7644840379610098,0.4789406136973515,0.5503538377789875
9,0.8844517370934332,0.7511560965895199,0.5090421187726053,0.5650517147523135
10,0.8565704421837957,0.7434454288051774,0.5145257262863143,0.5672291780076211
11,0.8143296080213656,0.6974456387495437,0.5291097888227745,0.5906369080021775
12,0.797831373709306,0.69425095626694,0.5378602263446506,0.5906369080021775
13,0.7630395462918819,0.6755491937056922,0.5533776688834442,0.6004354926510616
14,0.7519362314191642,0.6707390926425458,0.5496441488741104,0.5949918345127926
15,0.7480680824730864,0.6723188284823086,0.5572278613930697,0.5960805661404464
16,0.8421531273789896,0.7101910033820438,0.5189592812973982,0.5753946652150245
17,0.8286976570733132,0.7348391978586246,0.5196593162991483,0.5541643984757757
18,0.8204386686864276,0.6728668328400987,0.5272430288181076,0.5917256396298313
19,0.7668611639203303,0.6984234910719929,0.5470773538676934,0.5857376156777354
20,0.7389937232553493,0.6637969931702155,0.5620114339050286,0.6047904191616766
21,0.7275316981030879,0.6406042107305386,0.5609613814024035,0.5998911268372347
22,0.7056644099371504,0.6469142467481128,0.5723952864309882,0.6227544910179641
23,0.6743555669745046,0.6245833485101836,0.5791622914479058,0.6135002721829069
24,0.667487829398586,0.6219949556811711,0.5805623614514059,0.617855198693522
25,0.6214519313691642,0.5961004596854528,0.6061136390152841,0.633097441480675
26,0.6195954170072389,0.5953763139656723,0.6010967215027418,0.6314643440391944
27,0.6138467972531172,0.5974823202396387,0.6112472290281181,0.6167664670658682
28,0.6060092056135552,0.5939183255934365,0.6112472290281181,0.617855198693522
29,0.5605307161467257,0.5599331572838432,0.6272313615680783,0.643440391943386
30,0.5537223462226191,0.551727930131527,0.6373818690934546,0.6608600979858464
31,0.5340852589927689,0.5524483501878716,0.6392486290981215,0.6450734893848666
32,0.5360675456434603,0.5457058165406947,0.6380819040952047,0.6439847577572129
33,0.5209030318657975,0.532372590472793,0.650799206626998,0.6652150244964616
34,0.5015545507119091,0.5391137619737574,0.6596663166491658,0.6477953184540011
35,0.49861916461217337,0.5284154449199683,0.6654999416637498,0.6630375612411541
36,0.4767606783505708,0.5205594464755279,0.6663166491657916,0.6646706586826348
37,0.4701765836599535,0.5366799500433725,0.6667833391669583,0.6467065868263473
38,0.4588502746815582,0.5197350441208987,0.6774005366935013,0.6543277082199238
39,0.4512997646827484,0.5184385602605297,0.6833508342083771,0.6706586826347305
40,0.4554908446017481,0.5136002384584496,0.6779838991949597,0.6679368535655961
41,0.43814385227277475,0.5171733076928035,0.6807840392019601,0.6679368535655961
42,0.4332324519463117,0.5192960500068229,0.69326799673317,0.6624931954273272
43,0.43872277015649985,0.515419593828167,0.696534826741337,0.6679368535655961
44,0.43630644554588927,0.5135251644777745,0.6904678567261696,0.6668481219379423
45,0.4297772293371215,0.5127380810552274,0.6869676817174192,0.6673924877517692
46,0.5482802253010921,0.5519555508279256,0.6358651265896628,0.6499727817093086
47,0.548190235785628,0.5459142935360393,0.6341150390852875,0.65323897659227
48,0.551882567427676,0.5728122366792038,0.6287481040718702,0.6461622210125204
49,0.5342721946249763,0.5126407010826523,0.6435655116089137,0.6712030484485574
50,0.514772262161274,0.5490015150089919,0.6461323066153307,0.648339684267828
51,0.5097897535805218,0.5655374966955211,0.6454322716135806,0.6418072945019053
52,0.5010405151822606,0.5476068446152095,0.6589662816474157,0.6467065868263473
53,0.4981482495102745,0.5528358548117125,0.6567495041418737,0.6407185628742516
54,0.4918120334229354,0.5051809995798683,0.6653832691634581,0.6788241698421339
55,0.477432230218207,0.5144576773282686,0.6691167891727919,0.6690255851932498
56,0.4957573369411392,0.547854983748206,0.6691167891727919,0.6499727817093086
57,0.4692667359656818,0.5489019599698066,0.672033601680084,0.6597713663581927
58,0.4513208817126884,0.5130814394356442,0.6803173492007933,0.6717474142623843
59,0.45303690384127215,0.5381475322974656,0.6818340917045852,0.6565051714752314
60,0.445521424582619,0.5150168086435072,0.6863843192159608,0.6788241698421339
61,0.42917404189686725,0.5154877033127218,0.6823007817057519,0.6690255851932498
62,0.42499402702626626,0.4978991512961536,0.6897678217244195,0.673380511703865
63,0.4306126462023785,0.49024161613694855,0.683000816707502,0.6761023407729995
64,0.41706150514967394,0.4962747982811136,0.69396803173492,0.663581927054981
65,0.4011922205687821,0.5207303168985203,0.704235211760588,0.6717474142623843
66,0.4048678923683814,0.4928912575568073,0.7085520942713802,0.6820903647250952
67,0.3863886240663307,0.5126690020623516,0.7113522342783806,0.6755579749591726
68,0.3868323169355701,0.4931210680181849,0.7115855792789639,0.6815459989112683
69,0.38983474708524196,0.5268402321869482,0.7169525142923813,0.6695699510070767
70,0.3781788509481221,0.49652286590151506,0.7139190292847976,0.6804572672836146
71,0.3592584432701346,0.4815050902156383,0.7180025667950064,0.6924333151878062
72,0.3687178267750825,0.5294167993343843,0.719985999299965,0.6744692433315188
73,0.3526030899644969,0.49355966670395046,0.7194026367985066,0.6929776810016332
74,0.3365528055492464,0.5287923781068414,0.7401703418504259,0.6690255851932498
75,0.3424872931389836,0.4989345477337284,0.7343367168358418,0.6869896570495373
76,0.3277039820978792,0.49035970627385506,0.7453039318632598,0.6924333151878062
